Altmetric_ID,Altmetric_Score,Cosine
617947.0,0.5,0.833633638968502
33475849.0,6.45,0.7472014553318624
19194186.0,0.0,0.754896912669283
21404621.0,0.0,0.7092972666062738
10414137.0,1.75,0.5586177528223196
31358115.0,0.0,0.9138106509294462
33025979.0,0.0,0.9417419115948374
4602418.0,0.25,0.7168117414430623
564610.0,10.548,0.7092972666062738
2856193.0,0.25,0.37997836159100784
19246608.0,30.5,0.7297276980311306
5465249.0,0.0,0.7990081588172238
2372238.0,4.85,0.23143617838855327
2418504.0,3.0,0.7474073540060465
7023976.0,0.0,0.6691905744241626
2627222.0,0.25,0.7350957586046979
912770.0,1.5,0.6351986941675816
611393.0,0.25,0.9647638212377323
1288743.0,7.75,0.8913774968503789
1206431.0,1.85,0.5756173810890995
3326117.0,3.0,0.5023287782256719
13380970.0,1.1,0.47446555855575295
22582586.0,0.0,0.8574929257125442
6729531.0,5.3,0.6489313094891378
4413199.0,0.25,0.8466473536503037
4796012.0,15.95,0.2909688126155601
4398403.0,10.25,0.9011114231649513
1911390.0,8.9,0.6327904583679946
3293043.0,3.0,0.844153541595079
2247693.0,25.5,0.6761244174031968
1345069.0,68.06,0.9046263911897863
15568378.0,17.5,0.4864062584446862
2609471.0,0.25,0.6761244174031968
31257949.0,2.0,0.8490519056759493
22798612.0,0.0,0.9465199391421727
31015774.0,0.0,0.8019783064439236
6031203.0,9.75,0.754896912669283
1144297.0,0.75,0.45863567105938763
3858009.0,0.25,0.6351986941675816
2748149.0,1.85,0.754896912669283
22644322.0,0.0,0.6773178829202428
7042550.0,0.75,0.9111190084083243
1541868.0,1.5,0.9970544855015816
22880222.0,0.0,0.5581088056578978
4416404.0,0.25,0.8955324150715727
243309.0,15.95,0.7024044845815502
7480974.0,3.0,0.8109493472087929
41532105.0,3.0,0.8032002037467096
874521.0,0.25,0.5249823337746947
2565576.0,0.25,0.31273892158023087
7024074.0,0.0,1.0
1271312.0,3.75,0.6691905744241626
5608807.0,144.25799999999998,0.8901087250340666
2757421.0,18.0,0.7736753693468769
6723330.0,3.95,0.6159870111977944
1784740.0,6.8,0.844153541595079
4552197.0,102.414,0.6909937502443154
2565693.0,23.272,0.9922778767136677
682320.0,0.25,0.9492688887585811
913808.0,2.25,0.6949450440198667
35726157.0,0.5,0.8032002037467096
41554347.0,3.0,0.9111190084083243
3370822.0,3.0,0.5797386715376658
1250138.0,3.75,0.7416357822733002
828690.0,5.1,0.7096074204919383
16367748.0,0.5,0.5470711001021835
208792.0,1.0,0.7031727059663414
43325479.0,3.0,0.6180781576889084
2582680.0,0.25,0.6904920269308479
1430185.0,9.0,0.8944271909999161
22654097.0,0.0,0.6489313094891378
1958042.0,0.25,0.8541207136253517
15169083.0,0.5,1.0
2884609.0,68.154,0.7210715748720558
19627208.0,1.25,0.3563004293331381
6793862.0,1.0,0.536892711851518
31623565.0,0.25,0.5101490193104813
1826424.0,0.5,0.5803329846765686
4568915.0,0.5,0.9138106509294462
1199237.0,18.45,0.9647638212377323
3490838.0,9.0,0.9525793444156804
22438599.0,0.0,0.7646586505857969
2258209.0,0.25,0.7538333713687062
34751253.0,7.1,0.38081653297711143
39356534.0,0.5,0.28843236254753224
4932318.0,0.75,0.6696802811971097
416977.0,36.838,0.9045340337332909
19855042.0,7.05,0.61773341041609
21654505.0,6.072,0.7765145304745156
9533642.0,12.35,0.3917854827090993
7089204.0,2.7,0.22386377127718207
21578293.0,3.0,0.6348087971775132
42324113.0,3.0,0.5010299434512588
2994554.0,17.95,0.647328633751388
8122540.0,2.5,0.7003680332395835
17188442.0,1.25,0.709052873585664
488262.0,3.5,0.9055499650942062
2763861.0,0.25,0.20165926528605868
3800349.0,1.0,0.9922778767136677
2466587.0,1.0,0.73195186137408
11917128.0,2.85,0.9805806756909202
27504549.0,12.4,0.7765145304745155
13432727.0,0.75,0.9138106509294461
31077838.0,1.75,0.2570901583358951
19846615.0,0.5,0.830510466396368
12725726.0,2.0,0.9138106509294462
6239972.0,0.0,0.8781417806740042
4016362.0,3.0,0.6909937502443154
2837542.0,0.0,0.8542408211833338
474285.0,0.25,0.529197967640308
6403986.0,9.93,0.782743208101369
619558.0,14.7,0.7350957586046977
16184763.0,0.5,0.9246780984747162
11887545.0,0.5,0.7416357822733004
11747643.0,0.0,0.8955324150715728
22536552.0,11.15,0.8181802073667197
1432777.0,1.0,0.6562927336433407
32860657.0,1.0,1.0000000000000002
13755070.0,0.25,0.9970544855015816
9211343.0,2.1,0.6417645565491049
1614484.0,10.25,0.6640629986749564
2292283.0,0.5,0.8264861911724131
1684886.0,4.0,0.9138106509294462
1561908.0,0.5,0.8200207392821179
2315148.0,0.0,0.7864964380728413
1365723.0,5.024,0.7658995401430566
26898528.0,1.25,0.6348087971775132
27979718.0,12.0,0.642304115016727
22852250.0,0.0,0.8009885424618375
2538472.0,0.0,0.7213184635732625
3288593.0,7.25,0.8173370936166292
4149400.0,3.0,0.8781417806740042
17149391.0,150.45,0.835049905752098
553019.0,1.35,0.9230769230769231
16165292.0,0.0,0.7765145304745155
8727993.0,0.25,0.709052873585664
1650452.0,2.85,0.981980506061966
42042706.0,3.0,0.8000000000000002
5036267.0,7.0,0.8181802073667197
2656267.0,152.25,0.739895531656918
2339719.0,3.5,0.33642185725878787
41833621.0,3.0,0.6351986941675816
12137466.0,11.95,0.6828336106543818
2860202.0,0.75,0.536892711851518
693756.0,2.75,0.5989140007056307
22616721.0,0.0,0.9805806756909202
2765977.0,0.25,0.833633638968502
3097523.0,3.5,0.2789425453258252
897900.0,1.0,0.8401094384053688
2139905.0,0.25,0.3572698226303187
3381155.0,3.0,0.7864964380728413
1567958.0,1.0,0.6405905352190138
5868454.0,0.0,0.9055499650942062
23075712.0,0.0,0.5023287782256719
4019535.0,0.25,0.8672733910296396
15211190.0,7.33,0.6264305938550137
35354429.0,3.0,0.5979258832048372
1497557.0,130.05,0.754896912669283
4430464.0,1.25,0.8913774968503789
13717556.0,1.0,0.6693864932096042
13084576.0,2.0,0.8483156128889415
5775183.0,0.0,0.8168147361484805
898941.0,0.25,0.8903443065535781
2834757.0,1.0,0.5950113778786694
2299628.0,13.75,1.0000000000000002
689612.0,42.0,0.6781548297795286
2233125.0,1.25,0.7893522173763264
2391455.0,9.3,0.6572278744822025
3912283.0,5.25,0.18435554192630063
4989800.0,38.4,0.9055499650942062
189775.0,51.728,0.9805806756909202
3787838.0,0.5,0.913622474411679
24316789.0,3.1,0.9647638212377323
4205482.0,6.9,0.9239805167966916
564921.0,0.75,0.5586177528223195
2570797.0,1.0,0.6348087971775132
16756231.0,0.0,0.8025310324166115
4283555.0,0.25,0.4632375622542576
9552938.0,53.0,0.924520941011139
5025051.0,9.5,0.38809095541347566
1418138.0,0.75,0.9045340337332909
30654298.0,1.6,0.833633638968502
4037923.0,14.13,0.23253588912310394
22712612.0,0.0,0.7416357822733002
41683737.0,3.35,0.9055499650942062
22637429.0,0.0,0.833633638968502
4964541.0,9.25,0.8955727535047533
4094606.0,4.5,0.948683298050514
4390061.0,0.5,0.7092972666062738
3315937.0,6.0,0.7864964380728413
2365014.0,2.0,0.6489313094891378
15435382.0,3.0,0.5045977450407355
2460533.0,0.25,0.8025310324166115
7776485.0,0.0,0.833633638968502
18924815.0,0.25,0.7385489458759965
42978454.0,3.0,0.8181802073667197
2130682.0,10.0,0.6905898332121545
4023951.0,1.25,0.8381381190556845
4923577.0,3.85,0.7416357822733002
1184988.0,10.0,0.7658995401430566
31096338.0,1.0,0.9111190084083243
27384071.0,0.75,0.8543463084393229
2027220.0,32.05,0.6327904583679945
35253968.0,0.0,0.7864964380728413
2075397.0,7.5,0.8025310324166115
1821666.0,3.6,0.835049905752098
1801726.0,8.16,0.5023287782256719
42112060.0,3.0,0.8781417806740042
3666439.0,3.0,0.642304115016727
41159531.0,3.0,0.5912940614713997
4802442.0,7.55,0.536892711851518
1929414.0,1.0,0.8781417806740042
15805116.0,0.0,0.8741552543853104
4271723.0,0.5,0.47384192085176136
12583823.0,1.85,0.709052873585664
28021479.0,0.5,0.5734493931544495
1221005.0,10.364,0.37997836159100784
22615596.0,0.0,0.835049905752098
3723275.0,0.25,1.0000000000000002
22799902.0,0.0,0.9434557355986907
22838174.0,3.0,0.6264305938550141
23083279.0,0.0,0.833633638968502
3456774.0,9.304,0.8574929257125442
1826471.0,0.5,0.4077071918702043
33077175.0,0.25,0.9239805167966916
5802886.0,0.0,0.8543463084393229
9506523.0,0.75,0.9805806756909202
2316399.0,0.5,0.1987781338425313
26786995.0,0.0,0.8574929257125442
3058320.0,0.25,0.9066822620788307
3867973.0,0.5,0.8173370936166292
34174872.0,1.5,0.424023364956473
5506804.0,0.0,0.7168117414430619
28589978.0,10.43,0.709052873585664
953670.0,0.5,0.6264305938550141
4013868.0,0.75,0.8109493472087929
15837145.0,3.25,0.8781417806740042
6391950.0,1.5,0.7168117414430619
27307240.0,0.0,0.7399400733959437
30283342.0,0.25,0.7071067811865477
29165085.0,1.5,0.6349798322956082
3103886.0,0.5,0.2631699442901475
22610335.0,0.0,0.7416357822733004
16182466.0,9.0,0.7572644142929534
2891751.0,0.25,0.7326311013925761
944613.0,2.45,0.9138106509294462
1012312.0,0.25,0.8542408211833338
710086.0,30.58,0.48328965840470944
1588110.0,14.08,0.8181802073667197
13551844.0,3.1,0.8171267221179132
2572264.0,2.35,0.7031727059663414
21993575.0,10.33,0.8774357856096053
35473954.0,3.0,0.4652915323370138
2603416.0,1.0,0.5684805382605608
4639313.0,0.25,0.6264305938550137
208602.0,7.0,0.6417645565491049
28957741.0,15.75,0.4112070550676187
645571.0,1.0,0.8401094384053688
1897572.0,3.0,0.5912940614713997
8421211.0,41.25,0.7385489458759965
1167523.0,1.0,0.6077162214768381
2741757.0,0.5,0.5264990645819378
2761871.0,8.0,0.8116628913336742
20036852.0,0.25,0.722803070800774
3050867.0,3.0,0.7658995401430568
4427696.0,0.5,0.8781417806740042
42355233.0,5.45,0.71929181824727
3634068.0,0.0,0.9814954576223638
9055254.0,0.5,0.8025310324166115
9271881.0,0.5,0.5062323666943956
2643578.0,11.35,0.5191747726325111
37823752.0,0.0,0.6082173883421242
8845119.0,0.5,0.7864964380728413
28592867.0,0.25,0.5684805382605608
10038234.0,0.5,0.9111190084083243
2555831.0,4.0,0.6820625435991221
1424585.0,1.0,0.9988681377244376
40811683.0,6.0,0.833633638968502
10930259.0,1.35,0.9761870601839528
17898617.0,0.0,0.9138106509294462
34709870.0,37.3,0.782743208101369
7386103.0,0.5,0.625275030885057
1479529.0,90.08200000000001,0.14364604878100168
37824162.0,0.0,0.6909937502443155
542493.0,18.184,0.7015837397749847
3334193.0,1.0,0.574851084125592
22834174.0,0.0,0.9138106509294462
1742786.0,0.5,0.9246780984747162
33258106.0,81.05,0.8214112916883224
13670717.0,10.75,0.8109493472087929
1109801.0,0.25,0.33986297859859554
2327637.0,0.25,0.6480299238102643
232479.0,1.0,0.7719168093934579
8935794.0,0.0,0.9434557355986907
3810635.0,1.25,0.47384192085176136
10320317.0,0.75,0.5068624432085276
105084.0,101.92,0.9138106509294462
379871.0,3.5,0.7168117414430619
27483550.0,0.25,0.7658995401430566
1107560.0,4.6,0.5193879933129156
532742.0,12.392000000000001,0.5372450751597531
6563687.0,11.25,0.924520941011139
24565002.0,0.25,0.9046263911897863
147285.0,1.0,0.7474073540060464
396179.0,1.5,0.840109438405369
731833.0,11.88,0.651448663193074
4564702.0,0.0,0.754896912669283
17847561.0,0.25,0.709052873585664
234817.0,6.95,0.709052873585664
4217670.0,7.0,0.9138106509294462
21319439.0,15.3,0.6761244174031968
4109003.0,0.5,0.8988856617646738
1312811.0,1.25,0.8826675301290561
26385194.0,1.75,0.8955324150715728
41231043.0,6.0,0.9899494936611667
3587381.0,9.0,0.7409030582217033
4312869.0,0.25,0.2480853824889377
5739131.0,0.0,0.49712180960553665
6329780.0,3.1,0.9138106509294462
4995722.0,0.25,0.5684805382605608
42032605.0,3.0,0.6820625435991221
3897662.0,6.2,0.6029748160380572
1855891.0,5.35,0.33517574332792605
1759247.0,0.5,0.4650299214237504
1456987.0,37.528,0.776193897524313
42174115.0,3.0,0.7820652111492415
4299260.0,0.25,0.8781417806740042
28702655.0,0.0,0.8381381190556847
3500048.0,3.0,0.8945968013776978
5025527.0,0.25,0.52849680832637
1694877.0,1.75,0.7474073540060464
35169978.0,3.0,0.7758726745986259
4228763.0,54.73,0.5684805382605608
27056094.0,9.08,0.34408939207529077
22487563.0,0.0,0.8466473536503037
4403533.0,10.25,0.6687290327437657
1315191.0,11.22,0.49060254298909767
12598857.0,75.6,0.8381381190556845
41258660.0,6.0,0.9082557014688789
2966237.0,0.5,0.9138106509294462
908884.0,2.35,0.8543463084393229
3736213.0,0.5,0.9736446004482098
10904040.0,3.35,0.647328633751388
569889.0,4.0,0.8181802073667197
2114324.0,7.75,0.6781548297795286
3466869.0,3.0,0.73195186137408
2586181.0,3.5,0.3354046115540513
8351009.0,0.0,0.2995800525335757
1311305.0,1.0,0.36580148948994856
3603877.0,3.0,0.8517342302977042
5000128.0,0.75,0.731802624606744
3512380.0,0.0,0.5470711001021833
2891958.0,0.25,0.8022917005765953
2752204.0,0.25,0.647328633751388
13921769.0,0.75,0.9647638212377323
1383056.0,11.776,0.6183579924650476
559391.0,0.25,0.8022917005765953
7116232.0,1.35,0.6348087971775132
5795984.0,0.0,0.34408939207529077
22606957.0,0.0,0.6569729210330907
7578603.0,3.0,0.7409030582217033
6402061.0,1.85,0.3188827274930885
18893814.0,42.4,0.73195186137408
5761251.0,0.0,0.7822856593703585
15348730.0,9.0,0.6264305938550139
1342388.0,9.85,0.8680942667801238
6834115.0,1.75,0.8495766450412412
20741382.0,9.15,0.7071067811865477
781515.0,2.0,0.8461294159770791
3416177.0,3.0,0.9970544855015816
25005944.0,6.4,0.8022917005765953
34792167.0,27.48,0.5912940614713997
23079946.0,0.0,1.0
23352315.0,130.3,0.8495766450412412
6755230.0,1.0,0.5507796339456279
1867395.0,9.55,0.7465459459903662
23001743.0,0.0,0.28377565609636196
41601269.0,3.0,0.8574929257125442
19794143.0,0.25,0.5586177528223195
10093752.0,3.1,0.7409030582217033
41226325.0,3.0,0.9922778767136677
16790173.0,6.0,0.7092972666062738
3534892.0,9.0,0.9122337547572279
5750232.0,3.0,0.8543463084393229
22429462.0,3.0,0.9111190084083243
4345744.0,2.25,0.49712180960553665
4181679.0,2.5,0.6494847968253461
573452.0,2.0,0.739895531656918
42188359.0,3.0,1.0000000000000002
3524553.0,9.0,0.7003680332395835
2794293.0,8.6,0.8099065512664647
25387077.0,9.9,0.0
1779384.0,1.85,0.5185340314974574
15184682.0,3.05,0.483212328637062
22624627.0,0.0,1.0000000000000002
979512.0,11.25,0.9626903173072823
1544600.0,24.0,0.7296093876670292
31732811.0,4.25,0.8336336389685018
9636166.0,65.35,0.8099570820062725
10725480.0,0.75,0.8025310324166115
2190186.0,0.0,1.0000000000000002
751328.0,2.85,0.6571625092584744
1259241.0,1.25,0.8448951934138227
713000.0,5.032,0.8543463084393229
27723023.0,0.0,0.0
17998806.0,3.0,0.5056055588739692
42896400.0,0.5,0.8448883527441842
485123.0,1.0,0.8200207392821179
1254653.0,1.25,0.0
4193172.0,4.5,0.8673636849609287
2735950.0,11.85,0.9805806756909202
2248413.0,2.35,0.440202783636941
27879127.0,78.05,0.7465459459903662
42196756.0,1.0,0.8955324150715727
39671677.0,0.25,0.6696802811971097
31879472.0,0.0,0.6691905744241626
2810078.0,12.0,0.3420921050082291
41847666.0,3.0,0.833633638968502
13131566.0,12.33,0.41120705506761873
2256230.0,0.5,0.5051644862076965
4960337.0,0.75,0.6348087971775132
3101517.0,0.5,0.8717641832341397
1608407.0,7.4,0.8816114554784319
2216314.0,71.05,0.41120705506761873
17461283.0,1.0,0.9626903173072823
1196037.0,1.25,0.7090528735856639
28025071.0,0.25,0.5249823337746947
8676705.0,1.25,0.819100762673703
4145655.0,0.25,0.5499883949217763
1472651.0,4.8,0.36734105444718435
1102149.0,68.0,0.424023364956473
1478956.0,70.15,0.73195186137408
4771426.0,0.75,0.948683298050514
28843047.0,2.5,0.5734493931544495
4456341.0,3.5,0.27423415918033694
1708464.0,2.0,0.9317157650164152
16564638.0,2.35,0.11955663142088066
1352724.0,9.25,0.8022917005765953
22529264.0,0.0,0.4861831764764757
2969677.0,3.25,0.5697077090551432
1456295.0,0.5,0.8401094384053688
4429434.0,1.0,0.8901087250340666
3661740.0,7.0,0.7893522173763264
1683153.0,0.25,0.4632375622542576
20947627.0,1.0,0.26055567105626243
20492276.0,20.15,0.9046263911897863
236470.0,21.0,0.7465459459903662
14503099.0,3.0,0.3808165329771115
18026774.0,7.0,0.5469577748105762
3565094.0,3.0,0.7822856593703585
500948.0,4.1,0.6083255563657997
2330843.0,3.5,0.739895531656918
2565464.0,3.0,0.7092972666062738
22652477.0,0.0,0.8401094384053688
1181951.0,15.024000000000001,0.7658995401430568
3019697.0,3.1,0.6157422063344493
32973818.0,0.0,0.9647638212377323
21725764.0,35.0,0.5797349663981912
5797715.0,0.0,0.24458702361456058
41643500.0,3.0,0.5986700850397746
1538495.0,0.25,0.9970544855015816
4461961.0,2.5,0.7143562599233948
1878094.0,0.25,0.8025310324166115
3394002.0,36.33,1.0
35009243.0,0.0,0.7121238843185039
2580021.0,1.35,0.7658995401430566
29355982.0,0.0,0.7297276980311307
4543156.0,0.75,0.9933992677987832
1958084.0,1.5,0.7746686276309876
3521965.0,3.0,0.5249823337746947
5457608.0,0.0,0.8448951934138227
22204361.0,40.8,0.33517574332792605
41499284.0,3.0,1.0000000000000002
3720317.0,2.7,0.5986700850397746
29978804.0,0.5,0.22822526957808426
1371751.0,16.232,0.7092972666062738
35642090.0,6.0,0.8955324150715728
3136178.0,3.0,0.9055499650942062
24624164.0,2.5,0.73195186137408
2993996.0,0.25,0.4498517039243883
27576676.0,0.0,0.1393474826501049
20307274.0,0.25,0.5249823337746947
3250512.0,3.0,0.464365089133036
3065779.0,7.25,0.5986700850397746
4518713.0,8.45,0.7296093876670293
432613.0,1.0,0.8623923083899239
6878320.0,0.25,0.9239805167966916
6133758.0,108.75,0.9622504486493765
1390825.0,34.17,0.7416357822733004
3919412.0,0.0,0.7864964380728413
12707936.0,7.95,0.8574929257125442
11920265.0,0.0,0.7096074204919383
3259015.0,13.0,0.6904920269308479
1935536.0,25.58,0.833633638968502
1980325.0,1.25,0.5912940614713996
963967.0,0.25,0.8495766450412412
22559958.0,0.0,0.8320502943378438
18188692.0,0.75,0.8381381190556845
1941491.0,0.0,0.6349798322956082
2035215.0,0.5,0.7720679755838703
2063048.0,1.85,0.8774357856096053
6009767.0,25.91,0.5185340314974574
1646983.0,4.0,0.6849003070886979
3076115.0,4.25,0.7210715748720558
2191876.0,0.25,0.5288960790794953
41241842.0,6.0,0.516861415132305
21359123.0,0.75,0.161713780662529
472452.0,38.134,0.5031026124151314
576931.0,1.0,0.716811741443062
7479548.0,0.25,0.6884657821326996
21626940.0,7.0,0.529197967640308
18185688.0,0.5,0.8009885424618375
222748.0,0.5,0.9492688887585811
2460847.0,0.25,0.7416357822733004
1236804.0,2.0,0.6773178829202428
34332383.0,3.2,0.8247270004141845
8053588.0,0.0,0.6909937502443155
516698.0,1.0,0.2919031692984077
10371663.0,0.25,0.2605556710562624
2007490.0,0.25,0.754896912669283
22548293.0,0.0,0.8997745836902892
4515237.0,7.25,0.563166789158718
995466.0,0.25,0.9805806756909202
2516790.0,5.1,0.5586177528223195
3786250.0,0.5,0.7765145304745155
19773365.0,8.4,0.45819148673569576
26760681.0,0.0,0.754896912669283
3925911.0,0.5,0.8200207392821179
18693879.0,5.6,0.4109954639349511
638623.0,11.0,0.8495766450412412
157567.0,4.0,0.9111190084083243
3590164.0,3.0,0.835049905752098
1406365.0,2.5,0.9805806756909202
2496588.0,0.25,0.9970544855015816
27353636.0,96.35,0.3402829398305346
1047834.0,2.0,0.71929181824727
15981907.0,0.25,0.2910691023819054
3559892.0,3.0,0.9386095145503854
13750379.0,2.35,0.6591268807052711
22912443.0,0.0,0.8032002037467096
1974034.0,12.5,0.7416357822733002
5052895.0,0.5,0.8214112916883224
22879021.0,0.0,0.9647638212377323
3345868.0,10.0,0.2631699442901475
3712466.0,1.0,0.7268446921700049
4853559.0,1.5,0.7452058548085969
24028030.0,8.607999999999999,0.642304115016727
2129250.0,9.5,0.913622474411679
2835331.0,9.75,0.3354046115540513
41979908.0,3.0,0.5185340314974574
16544434.0,0.25,0.8109493472087929
7285251.0,7.1,0.5912940614713996
10766755.0,7.05,0.6083255563657997
3411089.0,3.0,0.25233420143369617
17886047.0,0.0,0.913622474411679
25186691.0,0.25,0.7864232679254053
20474686.0,3.0,0.844153541595079
3467024.0,6.0,0.5193879933129156
1064703.0,0.75,0.8025310324166115
20801501.0,0.0,0.31622347747628643
1637020.0,8.75,0.6735205045780811
1144341.0,19.85,0.3720557314537372
3734626.0,1.6,0.563166789158718
31207862.0,0.25,0.8490519056759493
9272125.0,12.75,0.7096074204919383
22859101.0,0.0,0.41875816735086835
1650880.0,1.0,0.9626903173072823
35546706.0,6.0,0.7893522173763264
22583142.0,0.0,0.4494364165239821
2064755.0,67.732,0.9805806756909202
17911409.0,3.0,0.8466473536503034
200402.0,0.5,0.48328965840470944
13686919.0,0.0,0.7096074204919385
1975538.0,9.0,0.9055499650942062
34839205.0,0.0,0.833633638968502
31618114.0,0.0,0.7864964380728413
6422256.0,0.0,0.47655092203281546
10371064.0,0.25,0.9138106509294462
3212964.0,3.0,0.5873484609957114
1635546.0,121.14,0.7679127106701433
1605888.0,0.5,0.9669875568304565
12971477.0,32.58,0.9647638212377323
15019827.0,15.0,0.8901087250340666
6340279.0,0.5,0.6761244174031967
4328564.0,3.2,0.819100762673703
2254156.0,0.85,0.8717641832341397
4066377.0,1.5,0.41120705506761873
249628.0,48.34,0.40298220897396103
1694999.0,1.25,0.9805806756909202
11751470.0,0.5,0.30840341523517684
1140114.0,15.274000000000001,0.6884657821326996
2266577.0,5.0,0.63532881956691
20115717.0,3.5,0.4307433737103391
3309885.0,3.0,0.6348087971775132
14621656.0,7.0,0.7192918182472702
32703483.0,0.5,0.7326070875519058
19553268.0,1.85,0.9417419115948374
3608418.0,6.0,0.9465199391421727
18201047.0,2.95,0.8381381190556845
1014903.0,1.0,0.9434557355986907
2262364.0,14.25,0.71929181824727
28688626.0,0.0,0.516861415132305
27191182.0,0.25,0.5197911957308513
3097739.0,0.25,0.7679127106701433
826287.0,11.35,1.0
5804778.0,0.0,0.6641440481376161
23351717.0,14.78,0.49712180960553665
561176.0,1.25,0.7296093876670292
1130538.0,1.25,0.8168147361484803
10168156.0,0.25,0.6572278744822025
35547294.0,6.0,0.7551837454948167
6459118.0,0.5,0.8200207392821179
3774254.0,14.0,0.44689420225785564
7664118.0,7.0,0.9647638212377323
1099994.0,1.25,0.7416357822733004
466610.0,0.25,0.8774357856096053
24007553.0,3.0,0.5175938615803694
23498397.0,0.25,0.8200207392821179
2457339.0,1.0,0.7864964380728413
4388648.0,1.25,0.5912940614713997
22781297.0,0.0,0.7874493199759
1294483.0,1.5,0.722803070800774
2203083.0,1.0,0.6351986941675816
2603742.0,1.0,0.7765145304745155
35754116.0,0.25,0.7092972666062738
1203824.0,4.7,0.811634151860281
6169153.0,0.0,0.7092972666062738
2505964.0,3.5,0.8781417806740042
41647014.0,3.0,0.07357474610589511
27823242.0,0.25,0.7570970935979593
